bin	seqname	contigLen	totalAvgDepth	contig_%GC
bin.465	Contig156217736	25384.0	10.4	39
bin.365	Contig779293	6286.0	14.8	35
bin.365	Contig2395805	5261.0	16.1	33
bin.365	Contig3697671	6792.0	17.2	34
bin.365	Contig5214814	8672.0	16.7	36
bin.365	Contig7072983	5385.0	19.8	33
bin.365	Contig8323483	7321.0	15.6	32
bin.365	Contig8323485	5618.0	15.0	33
bin.365	Contig8323486	7233.0	16.8	36
bin.365	Contig8587666	6398.0	15.1	36
bin.365	Contig8588896	9407.0	18.6	36
bin.365	Contig8662429	5698.0	15.4	34
bin.365	Contig8942294	14225.0	18.0	35
bin.365	Contig11048730	14537.0	18.0	34
bin.365	Contig13818089	8921.0	17.3	37
bin.365	Contig14094679	14710.0	15.9	36
bin.365	Contig14201197	5413.0	16.7	34
bin.365	Contig14455374	7166.0	14.7	35
bin.365	Contig14629905	12958.0	16.5	35
bin.365	Contig14973929	10348.0	17.0	33
bin.365	Contig17366825	5986.0	17.0	34
bin.365	Contig18556186	7500.0	18.6	35
bin.365	Contig19564258	18806.0	13.3	36
bin.365	Contig21133469	12311.0	17.6	34
bin.365	Contig21758521	5798.0	8.3	32
bin.365	Contig21758522	5204.0	9.8	31
bin.365	Contig22922227	10754.0	12.2	33
bin.365	Contig24442382	5107.0	18.6	35
bin.365	Contig25080490	8039.0	17.2	37
bin.365	Contig26063674	6963.0	23.3	35
bin.365	Contig26807131	13876.0	15.3	35
bin.365	Contig26807132	5497.0	16.6	35
bin.365	Contig28732361	6150.0	15.9	36
bin.365	Contig29059883	6209.0	14.4	35
bin.365	Contig29152944	7623.0	20.6	34
bin.365	Contig32268031	6638.0	13.0	34
bin.365	Contig32268032	12036.0	14.9	34
bin.365	Contig32843493	10116.0	18.1	34
bin.365	Contig33183737	6519.0	15.3	35
bin.365	Contig35257595	9930.0	17.4	35
bin.365	Contig36038575	5097.0	17.2	38
bin.365	Contig36522483	5046.0	14.2	35
bin.365	Contig36522484	13084.0	14.3	35
bin.365	Contig38571712	12143.0	9.3	32
bin.365	Contig39382776	6965.0	17.0	36
bin.365	Contig39509544	13612.0	14.6	34
bin.365	Contig39509545	9256.0	18.2	35
bin.365	Contig40717908	27314.0	14.9	32
bin.365	Contig41317202	6887.0	18.0	33
bin.365	Contig41779313	15907.0	11.5	31
bin.365	Contig45023291	13534.0	14.7	36
bin.365	Contig45445268	7433.0	12.7	34
bin.365	Contig46498895	17408.0	17.2	33
bin.365	Contig47625936	18013.0	17.5	35
bin.365	Contig48632911	6043.0	16.6	35
bin.365	Contig50613912	32764.0	16.8	36
bin.365	Contig50964870	6540.0	18.0	34
bin.365	Contig52236520	5453.0	10.2	32
bin.365	Contig52895233	5966.0	9.4	30
bin.365	Contig53057236	16352.0	17.6	32
bin.365	Contig53057237	24384.0	16.7	36
bin.365	Contig54141052	7635.0	14.9	35
bin.365	Contig54833880	5344.0	17.1	34
bin.365	Contig54833882	13288.0	16.5	35
bin.365	Contig54924719	15310.0	14.3	30
bin.365	Contig55392517	11718.0	18.6	35
bin.365	Contig56512074	19615.0	17.9	35
bin.365	Contig57868477	21570.0	17.4	35
bin.365	Contig58171416	26763.0	8.7	34
bin.365	Contig58356921	15436.0	23.9	35
bin.365	Contig58485910	9712.0	12.3	35
bin.365	Contig58887732	5307.0	17.6	35
bin.365	Contig59603052	12616.0	14.5	36
bin.365	Contig59759372	10429.0	14.2	38
bin.365	Contig59899562	16363.0	16.5	35
bin.365	Contig59899565	11899.0	17.2	36
bin.365	Contig64413313	21304.0	12.4	36
bin.365	Contig64497936	10032.0	15.0	35
bin.365	Contig65298773	5141.0	16.6	36
bin.365	Contig66309959	10639.0	16.7	35
bin.365	Contig66309961	9232.0	14.0	36
bin.365	Contig66546895	6127.0	5.8	33
bin.365	Contig67378321	7831.0	18.2	36
bin.365	Contig68720472	6087.0	13.4	35
bin.365	Contig69179449	18574.0	15.6	36
bin.365	Contig69905524	46989.0	17.4	37
bin.365	Contig71997693	5840.0	26.1	37
bin.365	Contig72145304	16697.0	16.7	34
bin.365	Contig72811322	8239.0	10.9	30
bin.365	Contig73819464	7958.0	10.7	30
bin.365	Contig75916572	16112.0	15.7	36
bin.365	Contig76657872	5548.0	9.8	34
bin.365	Contig77865755	15610.0	16.1	36
bin.365	Contig78166124	9712.0	14.6	34
bin.365	Contig78377584	6746.0	15.8	34
bin.365	Contig78377585	5008.0	16.0	34
bin.365	Contig78703775	6454.0	17.3	35
bin.365	Contig78703779	7022.0	14.2	36
bin.365	Contig79424170	5492.0	13.2	37
bin.365	Contig79864651	8947.0	16.5	35
bin.365	Contig79984796	9627.0	31.5	35
bin.365	Contig81434212	11446.0	11.9	35
bin.365	Contig82232223	6058.0	18.0	34
bin.365	Contig83007463	5457.0	23.2	35
bin.365	Contig84967385	43153.0	16.3	35
bin.365	Contig85180458	12373.0	11.6	34
bin.365	Contig86973070	18252.0	17.2	36
bin.365	Contig87936838	35461.0	15.1	34
bin.365	Contig87936839	6399.0	15.5	35
bin.365	Contig90976984	16231.0	11.7	35
bin.365	Contig92111737	5056.0	23.2	37
bin.365	Contig92681603	14830.0	15.4	34
bin.365	Contig93189875	28137.0	15.4	35
bin.365	Contig93467666	13507.0	17.5	35
bin.365	Contig94425734	6462.0	23.8	35
bin.365	Contig94977521	8114.0	11.8	33
bin.365	Contig94977522	7993.0	9.9	33
bin.365	Contig95140013	8224.0	13.0	37
bin.365	Contig96244583	10994.0	10.2	32
bin.365	Contig96943610	10545.0	18.0	33
bin.365	Contig96943611	14492.0	14.6	34
bin.365	Contig98279043	14941.0	13.9	36
bin.365	Contig100020855	10332.0	14.1	36
bin.365	Contig100020856	21466.0	16.5	35
bin.365	Contig100397590	5888.0	17.9	35
bin.365	Contig102271076	34488.0	20.0	36
bin.365	Contig103205006	21367.0	16.0	35
bin.365	Contig103481408	8961.0	17.5	34
bin.365	Contig104021963	12794.0	16.1	35
bin.365	Contig105058396	15769.0	13.8	33
bin.365	Contig107792867	17795.0	16.7	36
bin.365	Contig107851814	19705.0	15.0	35
bin.365	Contig108890802	13445.0	19.2	35
bin.365	Contig108890803	16519.0	18.2	35
bin.365	Contig109093615	5800.0	20.4	36
bin.365	Contig109470412	8188.0	17.2	34
bin.365	Contig110378989	7935.0	25.4	35
bin.365	Contig110378990	16059.0	15.8	35
bin.365	Contig110408516	9997.0	15.0	33
bin.365	Contig110680769	11012.0	15.4	35
bin.365	Contig110787091	5329.0	7.7	32
bin.365	Contig111212710	12747.0	15.1	36
bin.365	Contig111644402	9944.0	16.0	35
bin.365	Contig112774987	21198.0	14.9	33
bin.365	Contig112774989	12499.0	12.3	30
bin.365	Contig112850738	12826.0	18.2	35
bin.365	Contig113543886	11670.0	8.1	33
bin.365	Contig114504363	7568.0	14.3	35
bin.365	Contig115590881	5273.0	17.1	35
bin.365	Contig115614199	15808.0	15.1	34
bin.365	Contig116452930	15847.0	14.2	34
bin.365	Contig116791650	15064.0	16.1	35
bin.365	Contig117052671	13084.0	16.3	35
bin.365	Contig117052673	30596.0	16.9	36
bin.365	Contig118458914	6917.0	16.5	35
bin.365	Contig118739066	24821.0	15.7	35
bin.365	Contig118739067	12795.0	15.4	37
bin.365	Contig119228540	14107.0	15.0	36
bin.365	Contig119443532	5053.0	19.7	36
bin.365	Contig121778667	6008.0	16.5	35
bin.365	Contig121778668	5768.0	15.8	34
bin.365	Contig123250988	16524.0	15.4	35
bin.365	Contig124138415	6868.0	15.4	36
bin.365	Contig126864094	14420.0	16.9	36
bin.365	Contig126864095	8829.0	16.3	36
bin.365	Contig127290714	5012.0	14.9	34
bin.365	Contig128362334	5500.0	14.2	33
bin.365	Contig128881029	12510.0	15.5	33
bin.365	Contig130179214	11959.0	16.9	37
bin.365	Contig130179216	25447.0	14.6	36
bin.365	Contig130209404	12481.0	17.4	35
bin.365	Contig130209405	5868.0	15.4	36
bin.365	Contig130342544	5345.0	15.0	34
bin.365	Contig130846146	7090.0	14.4	36
bin.365	Contig131334488	10254.0	16.3	36
bin.365	Contig131567174	7309.0	13.1	35
bin.365	Contig131567175	13357.0	14.5	31
bin.365	Contig131819338	6681.0	25.8	35
bin.365	Contig132554949	9586.0	10.8	33
bin.365	Contig133040864	12817.0	20.4	37
bin.365	Contig134316193	7055.0	16.3	35
bin.365	Contig134505611	5302.0	12.8	35
bin.365	Contig134754855	5858.0	9.5	31
bin.365	Contig135689269	7709.0	21.7	34
bin.365	Contig136291059	18923.0	15.2	36
bin.365	Contig139164399	5319.0	11.3	35
bin.365	Contig139330192	16332.0	15.0	36
bin.365	Contig139893945	13623.0	15.2	36
bin.365	Contig140281149	6104.0	9.8	32
bin.365	Contig140322789	23640.0	17.0	35
bin.365	Contig140322790	12783.0	15.8	36
bin.365	Contig140708854	9096.0	14.5	36
bin.365	Contig140776334	9310.0	15.4	35
bin.365	Contig140776335	17751.0	14.7	36
bin.365	Contig140776336	24826.0	14.2	35
bin.365	Contig140827864	8291.0	12.6	35
bin.365	Contig140874238	5388.0	9.3	32
bin.365	Contig141082981	18711.0	14.8	35
bin.365	Contig141163381	37776.0	15.0	35
bin.365	Contig141163382	8110.0	15.0	35
bin.365	Contig142175644	11081.0	14.7	34
bin.365	Contig142575094	19880.0	15.3	36
bin.365	Contig142575096	29662.0	15.2	36
bin.365	Contig143165123	7847.0	14.6	37
bin.365	Contig144043743	5459.0	38.4	36
bin.365	Contig144314529	20142.0	17.4	34
bin.365	Contig144984468	10816.0	15.8	36
bin.365	Contig148972798	23972.0	17.2	34
bin.365	Contig148978912	11570.0	14.8	35
bin.365	Contig148991286	15538.0	17.9	36
bin.365	Contig149386488	15722.0	13.7	32
bin.365	Contig151252512	8339.0	15.3	33
bin.365	Contig151271163	6512.0	14.2	34
bin.365	Contig151562228	7025.0	13.6	34
bin.365	Contig151562229	6413.0	14.0	35
bin.365	Contig152175085	6981.0	15.1	37
bin.365	Contig154544459	15292.0	23.4	35
bin.365	Contig154619389	6820.0	6.7	36
bin.365	Contig155725511	13610.0	14.5	36
bin.365	Contig156429984	5737.0	14.9	36
bin.352	Contig7958304	5828.0	42.7	58
bin.352	Contig9260618	24039.0	44.3	55
bin.352	Contig9260619	5583.0	52.9	57
bin.352	Contig9260623	18430.0	50.8	56
bin.352	Contig25987043	5427.0	37.9	53
bin.352	Contig28328599	8676.0	38.7	57
bin.352	Contig28770469	6530.0	39.0	56
bin.352	Contig37051231	24033.0	40.0	57
bin.352	Contig43421993	5239.0	40.9	55
bin.352	Contig69031879	5807.0	43.8	56
bin.352	Contig69779116	6156.0	46.6	57
bin.352	Contig70774562	5318.0	40.5	58
bin.352	Contig76869326	6110.0	43.3	55
bin.352	Contig80328052	5305.0	36.9	57
bin.352	Contig83633599	8280.0	42.2	57
bin.352	Contig90959612	6149.0	37.0	58
bin.352	Contig95238985	13032.0	38.5	57
bin.352	Contig104181948	5866.0	44.5	58
bin.352	Contig112407284	9499.0	42.7	55
bin.352	Contig116404443	15671.0	54.9	54
bin.352	Contig120281079	6785.0	40.0	56
bin.352	Contig125693575	8939.0	32.9	53
bin.352	Contig129798836	26977.0	31.4	54
bin.352	Contig132681676	8687.0	42.7	58
bin.352	Contig133531635	22958.0	41.0	56
bin.352	Contig133531637	21335.0	39.4	57
bin.352	Contig135339207	6315.0	37.7	56
bin.352	Contig153162301	6236.0	39.1	56
bin.214	Contig277056	8220.0	13.2	61
bin.214	Contig1008779	14905.0	14.1	63
bin.214	Contig1635362	7755.0	11.9	62
bin.214	Contig1785212	11485.0	12.6	63
bin.214	Contig3713796	7927.0	10.1	61
bin.214	Contig3713797	5157.0	9.7	61
bin.214	Contig8097774	5851.0	11.0	62
bin.214	Contig8610073	7193.0	13.2	62
bin.214	Contig9825905	5001.0	13.3	62
bin.214	Contig9935920	5214.0	7.8	59
bin.214	Contig10204791	7719.0	10.0	63
bin.214	Contig10392823	9920.0	12.7	63
bin.214	Contig10451466	6958.0	10.8	65
bin.214	Contig12002687	7772.0	12.1	64
bin.214	Contig12052520	5921.0	12.1	64
bin.214	Contig13893714	12060.0	11.9	63
bin.214	Contig13937418	5087.0	12.0	61
bin.214	Contig14298476	12829.0	12.1	62
bin.214	Contig14747041	5796.0	8.8	62
bin.214	Contig15746655	14385.0	11.4	63
bin.214	Contig16406749	7125.0	12.8	63
bin.214	Contig16578583	7719.0	13.7	64
bin.214	Contig17407572	7873.0	11.9	65
bin.214	Contig18366620	6137.0	12.4	60
bin.214	Contig18789083	6970.0	12.4	59
bin.214	Contig19949988	9121.0	11.9	63
bin.214	Contig19949989	6872.0	11.1	64
bin.214	Contig19949990	5014.0	9.5	61
bin.214	Contig20112817	21548.0	11.0	62
bin.214	Contig20742590	9511.0	12.3	63
bin.214	Contig21209524	6482.0	12.4	64
bin.214	Contig21264312	7711.0	13.3	63
bin.214	Contig22095854	13194.0	12.1	63
bin.214	Contig22949488	8728.0	12.3	64
bin.214	Contig23036977	5318.0	12.0	63
bin.214	Contig23161976	8323.0	12.4	62
bin.214	Contig23216339	11784.0	11.2	63
bin.214	Contig24982247	6623.0	12.6	63
bin.214	Contig25812395	6090.0	11.3	65
bin.214	Contig26494596	12987.0	14.4	63
bin.214	Contig26545539	5596.0	15.6	65
bin.214	Contig27160769	6572.0	11.5	64
bin.214	Contig27171778	8366.0	11.6	62
bin.214	Contig27395606	6809.0	13.8	62
bin.214	Contig28198437	9654.0	12.7	63
bin.214	Contig28874353	5287.0	13.3	64
bin.214	Contig28934322	5863.0	11.7	60
bin.214	Contig31878467	6667.0	15.0	62
bin.214	Contig32345056	8106.0	11.6	61
bin.214	Contig33327514	5612.0	12.3	64
bin.214	Contig33327515	7109.0	10.7	64
bin.214	Contig34154496	5197.0	10.6	60
bin.214	Contig34614779	7646.0	11.0	64
bin.214	Contig34653814	14942.0	10.1	61
bin.214	Contig35713851	9315.0	11.9	62
bin.214	Contig38748562	6954.0	13.6	64
bin.214	Contig39443413	8860.0	12.5	62
bin.214	Contig40447469	6919.0	11.6	63
bin.214	Contig41967029	8048.0	10.2	58
bin.214	Contig41967030	7379.0	10.4	59
bin.214	Contig42243094	6677.0	14.2	61
bin.214	Contig42513973	6183.0	11.4	63
bin.214	Contig42846388	8755.0	10.8	64
bin.214	Contig43076359	6842.0	11.5	62
bin.214	Contig43092643	5584.0	12.3	61
bin.214	Contig43775952	8407.0	15.4	62
bin.214	Contig43775956	6696.0	10.3	65
bin.214	Contig43930993	7868.0	12.7	62
bin.214	Contig45249762	11889.0	11.5	62
bin.214	Contig45249763	9263.0	11.7	63
bin.214	Contig46049848	9694.0	13.4	64
bin.214	Contig46504455	5969.0	12.1	63
bin.214	Contig46804188	6191.0	12.1	64
bin.214	Contig47709275	5283.0	11.3	63
bin.214	Contig47820243	7839.0	12.3	63
bin.214	Contig47836915	7908.0	12.3	63
bin.214	Contig48204403	5116.0	11.0	59
bin.214	Contig48410185	6836.0	12.2	65
bin.214	Contig48605126	10952.0	11.9	62
bin.214	Contig48671958	5055.0	13.2	62
bin.214	Contig49684289	6193.0	12.1	64
bin.214	Contig49684292	5990.0	13.5	65
bin.214	Contig50163109	9204.0	12.7	63
bin.214	Contig51026299	7207.0	12.0	63
bin.214	Contig51026301	5865.0	11.4	62
bin.214	Contig51026302	11505.0	12.2	61
bin.214	Contig51237794	5941.0	10.5	62
bin.214	Contig51447238	5002.0	11.4	61
bin.214	Contig51599173	9048.0	12.5	63
bin.214	Contig51913203	12072.0	9.7	62
bin.214	Contig51913204	8928.0	12.4	63
bin.214	Contig52230943	5808.0	10.5	62
bin.214	Contig54008204	5200.0	13.2	63
bin.214	Contig54168877	10471.0	12.1	63
bin.214	Contig55437266	5467.0	12.7	64
bin.214	Contig55494293	5022.0	13.4	58
bin.214	Contig55952145	6734.0	10.3	63
bin.214	Contig56495198	5835.0	12.5	62
bin.214	Contig56707805	10719.0	12.8	65
bin.214	Contig56707806	5816.0	12.3	64
bin.214	Contig56877050	12998.0	13.0	62
bin.214	Contig57083311	12705.0	10.8	61
bin.214	Contig57773252	8042.0	15.0	63
bin.214	Contig57773254	5200.0	12.8	63
bin.214	Contig58064744	6416.0	12.8	63
bin.214	Contig58238620	6158.0	9.1	63
bin.214	Contig58542474	6790.0	11.0	62
bin.214	Contig58676673	7066.0	12.8	63
bin.214	Contig58934636	6840.0	12.7	64
bin.214	Contig58962670	5424.0	13.9	64
bin.214	Contig59467631	5754.0	8.9	61
bin.214	Contig59467632	9554.0	9.5	63
bin.214	Contig59924788	5156.0	12.6	64
bin.214	Contig60366349	6310.0	12.8	63
bin.214	Contig60720650	5654.0	12.7	65
bin.214	Contig62475405	14210.0	12.2	64
bin.214	Contig62937335	5297.0	13.8	62
bin.214	Contig63365898	7361.0	11.0	61
bin.214	Contig63928332	5399.0	11.4	61
bin.214	Contig63945221	7985.0	12.5	63
bin.214	Contig64069207	9341.0	12.1	62
bin.214	Contig64069209	8457.0	13.9	63
bin.214	Contig64227173	5775.0	14.8	59
bin.214	Contig64238543	6007.0	12.5	65
bin.214	Contig64960303	7424.0	11.2	61
bin.214	Contig65806803	5091.0	9.9	62
bin.214	Contig65806804	12219.0	10.1	61
bin.214	Contig65948130	8533.0	12.1	61
bin.214	Contig66134578	6007.0	12.6	63
bin.214	Contig66591979	6079.0	12.6	63
bin.214	Contig68051895	5378.0	14.0	62
bin.214	Contig68108630	8276.0	11.3	63
bin.214	Contig68850860	5294.0	15.4	62
bin.214	Contig69309532	5267.0	11.8	62
bin.214	Contig69923273	5377.0	13.3	63
bin.214	Contig70257773	5843.0	14.7	63
bin.214	Contig71550814	7248.0	13.7	60
bin.214	Contig71929752	6427.0	13.6	63
bin.214	Contig71929754	7167.0	11.8	63
bin.214	Contig72055554	5327.0	12.8	61
bin.214	Contig72059988	18706.0	13.8	64
bin.214	Contig72395640	9454.0	12.5	63
bin.214	Contig72452623	7399.0	12.2	61
bin.214	Contig72874017	7737.0	9.9	62
bin.214	Contig73124793	6788.0	9.1	62
bin.214	Contig73147613	5562.0	10.6	61
bin.214	Contig73147615	5158.0	9.2	61
bin.214	Contig73352382	7030.0	12.7	62
bin.214	Contig73592005	5206.0	14.2	64
bin.214	Contig73620329	5710.0	9.8	63
bin.214	Contig73739660	5017.0	12.0	63
bin.214	Contig74628389	6075.0	13.1	63
bin.214	Contig74714638	9015.0	12.0	64
bin.214	Contig75152657	5519.0	11.3	64
bin.214	Contig75330096	6477.0	10.0	59
bin.214	Contig75494793	5302.0	7.1	60
bin.214	Contig75592053	7765.0	11.4	63
bin.214	Contig75717241	13690.0	13.1	63
bin.214	Contig76327842	7950.0	10.7	62
bin.214	Contig77126586	7737.0	12.4	63
bin.214	Contig77143629	8994.0	12.3	63
bin.214	Contig77338127	6679.0	14.6	62
bin.214	Contig78060012	5150.0	13.7	60
bin.214	Contig78492126	6633.0	12.1	62
bin.214	Contig78583591	9423.0	7.6	62
bin.214	Contig78583592	5344.0	8.7	61
bin.214	Contig79453692	7347.0	12.8	63
bin.214	Contig79566260	6325.0	12.1	60
bin.214	Contig79676619	5002.0	12.4	63
bin.214	Contig79676620	5243.0	10.1	64
bin.214	Contig80162285	18470.0	11.7	63
bin.214	Contig80162286	5461.0	11.6	63
bin.214	Contig80901174	6203.0	12.5	59
bin.214	Contig81560491	7522.0	11.1	65
bin.214	Contig81560492	6869.0	13.1	65
bin.214	Contig81687242	9126.0	11.4	64
bin.214	Contig82054205	43663.0	10.7	63
bin.214	Contig82594076	5050.0	11.3	64
bin.214	Contig83386785	5864.0	11.4	62
bin.214	Contig83840465	5405.0	11.7	64
bin.214	Contig84248342	12971.0	10.5	64
bin.214	Contig85807832	7182.0	11.6	63
bin.214	Contig85825296	5972.0	13.0	61
bin.214	Contig86465057	5007.0	13.1	63
bin.214	Contig86522866	6273.0	7.8	60
bin.214	Contig86903883	7090.0	9.1	62
bin.214	Contig87111395	5186.0	11.9	62
bin.214	Contig87123795	6102.0	11.3	64
bin.214	Contig87267132	15228.0	11.9	63
bin.214	Contig88964857	5191.0	11.9	63
bin.214	Contig89092991	5391.0	13.2	63
bin.214	Contig89121058	6682.0	12.4	64
bin.214	Contig89254027	7457.0	12.0	61
bin.214	Contig90138204	9827.0	12.0	62
bin.214	Contig90328926	5706.0	12.1	62
bin.214	Contig90334675	6322.0	11.3	60
bin.214	Contig90357785	6685.0	12.6	64
bin.214	Contig90369501	13594.0	12.4	64
bin.214	Contig90450395	8433.0	14.1	64
bin.214	Contig91040751	5122.0	9.3	61
bin.214	Contig91590786	6929.0	11.7	63
bin.214	Contig91862877	5019.0	12.3	63
bin.214	Contig93044967	7073.0	11.8	60
bin.214	Contig93253335	7136.0	14.3	63
bin.214	Contig93253336	7614.0	12.4	63
bin.214	Contig94872861	5010.0	9.5	61
bin.214	Contig95035431	5650.0	12.8	62
bin.214	Contig95047106	5978.0	11.5	66
bin.214	Contig95291062	5246.0	12.6	63
bin.214	Contig95477210	6205.0	11.8	63
bin.214	Contig96326033	6513.0	12.6	64
bin.214	Contig96507414	6551.0	11.8	64
bin.214	Contig96617607	10016.0	11.9	63
bin.214	Contig96712349	6103.0	15.3	63
bin.214	Contig96832694	5005.0	12.9	66
bin.214	Contig96856059	16221.0	12.3	62
bin.214	Contig96856060	6275.0	11.1	63
bin.214	Contig96894609	8880.0	14.7	61
bin.214	Contig97124029	5236.0	11.1	60
bin.214	Contig97398137	5041.0	11.4	63
bin.214	Contig97661036	10277.0	13.0	63
bin.214	Contig97661037	12759.0	13.2	62
bin.214	Contig97818970	7540.0	12.3	64
bin.214	Contig98664619	6011.0	11.9	64
bin.214	Contig98752178	8905.0	13.2	63
bin.214	Contig98752184	6559.0	14.4	63
bin.214	Contig98769681	6901.0	9.7	63
bin.214	Contig99132217	5678.0	11.4	64
bin.214	Contig99314672	12948.0	11.4	63
bin.214	Contig99314674	10648.0	12.2	64
bin.214	Contig100009381	5156.0	12.3	64
bin.214	Contig100009384	5313.0	12.6	63
bin.214	Contig100131870	8617.0	11.8	65
bin.214	Contig100840267	6580.0	11.3	63
bin.214	Contig100840270	5335.0	14.0	62
bin.214	Contig101385241	6552.0	11.9	64
bin.214	Contig101385242	5198.0	11.7	65
bin.214	Contig101626123	5464.0	13.5	64
bin.214	Contig101626126	5013.0	13.7	62
bin.214	Contig101696128	14472.0	11.9	62
bin.214	Contig101696129	5329.0	10.8	62
bin.214	Contig101872426	10095.0	12.4	64
bin.214	Contig102089075	9288.0	12.1	64
bin.214	Contig102089076	8330.0	11.6	63
bin.214	Contig102089077	10367.0	11.7	62
bin.214	Contig102817131	10846.0	9.3	61
bin.214	Contig103066025	5031.0	12.2	61
bin.214	Contig103951147	7495.0	13.2	62
bin.214	Contig104383371	12204.0	11.7	62
bin.214	Contig104469551	8040.0	11.6	62
bin.214	Contig104969998	12953.0	13.0	63
bin.214	Contig105149133	5261.0	12.3	64
bin.214	Contig105358955	9442.0	10.3	63
bin.214	Contig105788830	5149.0	12.5	64
bin.214	Contig105871556	11041.0	12.3	59
bin.214	Contig105918218	5009.0	12.5	64
bin.214	Contig106000548	7986.0	10.1	62
bin.214	Contig106100483	11985.0	12.8	65
bin.214	Contig106200590	6087.0	12.9	64
bin.214	Contig106537047	5530.0	12.5	63
bin.214	Contig106789845	5396.0	13.0	62
bin.214	Contig107586284	7109.0	11.9	60
bin.214	Contig107586285	43915.0	12.0	63
bin.214	Contig107586287	8110.0	11.9	64
bin.214	Contig107592699	8227.0	12.2	63
bin.214	Contig107898997	6513.0	12.9	64
bin.214	Contig108253784	6514.0	11.9	64
bin.214	Contig108619628	5782.0	10.6	62
bin.214	Contig108649016	5310.0	11.7	64
bin.214	Contig108649017	5364.0	12.0	63
bin.214	Contig108703173	5287.0	10.9	62
bin.214	Contig109445533	8093.0	11.7	63
bin.214	Contig110675891	5737.0	12.5	62
bin.214	Contig111377886	8497.0	12.2	64
bin.214	Contig111792211	7210.0	7.6	62
bin.214	Contig111792473	8215.0	13.2	62
bin.214	Contig111934048	9099.0	11.0	61
bin.214	Contig111934049	9181.0	12.6	63
bin.214	Contig112485639	16129.0	12.9	63
bin.214	Contig112720635	9146.0	9.4	63
bin.214	Contig112839189	6568.0	7.6	62
bin.214	Contig112874712	5221.0	12.9	64
bin.214	Contig113324417	11009.0	10.7	62
bin.214	Contig114240028	7613.0	11.3	63
bin.214	Contig114240036	5659.0	11.7	63
bin.214	Contig115014584	10937.0	12.4	63
bin.214	Contig115134607	6832.0	7.6	60
bin.214	Contig115233563	8575.0	12.6	63
bin.214	Contig115233564	5338.0	14.0	64
bin.214	Contig115310830	16164.0	12.3	63
bin.214	Contig115310831	14666.0	11.6	63
bin.214	Contig116262576	8483.0	9.1	62
bin.214	Contig116755610	13594.0	12.3	64
bin.214	Contig116755613	5750.0	12.6	63
bin.214	Contig117064522	5417.0	12.0	62
bin.214	Contig117374174	6110.0	12.3	63
bin.214	Contig117588770	5677.0	9.1	59
bin.214	Contig117916422	5958.0	6.9	62
bin.214	Contig118016823	5682.0	14.6	63
bin.214	Contig118068217	8193.0	12.6	61
bin.214	Contig118077443	5196.0	10.4	63
bin.214	Contig118190743	6484.0	11.3	64
bin.214	Contig118304046	17968.0	10.8	63
bin.214	Contig118608051	5368.0	12.1	63
bin.214	Contig119132933	11269.0	9.8	63
bin.214	Contig119132935	5793.0	12.7	63
bin.214	Contig119170460	6319.0	12.2	63
bin.214	Contig119228404	5576.0	10.9	63
bin.214	Contig119228405	5135.0	12.3	63
bin.214	Contig119228406	11854.0	11.9	64
bin.214	Contig119723008	6097.0	11.5	63
bin.214	Contig120034336	5590.0	13.1	63
bin.214	Contig120440420	8495.0	10.7	64
bin.214	Contig121032137	9330.0	10.9	64
bin.214	Contig121528308	8982.0	12.7	64
bin.214	Contig121551590	7407.0	10.6	64
bin.214	Contig121766757	11670.0	12.9	63
bin.214	Contig122753820	7789.0	11.7	64
bin.214	Contig123023597	7455.0	11.6	64
bin.214	Contig123090655	14574.0	13.5	63
bin.214	Contig123149239	10371.0	8.0	62
bin.214	Contig123515089	8262.0	11.1	62
bin.214	Contig125056040	6127.0	12.5	62
bin.214	Contig125698609	11812.0	12.7	62
bin.214	Contig125698610	6815.0	13.0	63
bin.214	Contig125842592	7275.0	10.6	60
bin.214	Contig126046585	11638.0	11.8	62
bin.214	Contig126046591	7615.0	12.6	65
bin.214	Contig126816916	16785.0	13.2	64
bin.214	Contig126978446	6036.0	8.7	63
bin.214	Contig127272605	13298.0	12.4	61
bin.214	Contig127272606	5784.0	10.3	60
bin.214	Contig127272608	5896.0	11.9	59
bin.214	Contig127272609	11761.0	11.9	57
bin.214	Contig127304603	39212.0	11.6	63
bin.214	Contig128596845	16215.0	12.8	64
bin.214	Contig128778640	6503.0	11.7	65
bin.214	Contig128784841	5283.0	13.5	63
bin.214	Contig128857880	5921.0	13.6	60
bin.214	Contig129213038	24477.0	13.1	64
bin.214	Contig129213040	7872.0	10.4	61
bin.214	Contig129315748	7097.0	12.5	64
bin.214	Contig129315749	5887.0	12.0	63
bin.214	Contig129545253	5653.0	8.8	61
bin.214	Contig129629675	8411.0	11.8	63
bin.214	Contig129677883	5387.0	12.3	61
bin.214	Contig129677884	7133.0	10.3	62
bin.214	Contig129867679	6035.0	11.5	60
bin.214	Contig129997712	12795.0	12.2	63
bin.214	Contig129997713	11235.0	12.8	63
bin.214	Contig129997715	9173.0	13.7	64
bin.214	Contig130420951	8294.0	11.2	64
bin.214	Contig130420952	8073.0	12.0	63
bin.214	Contig130602335	7025.0	12.8	62
bin.214	Contig130784547	5819.0	11.9	62
bin.214	Contig130886339	5349.0	13.0	64
bin.214	Contig131074349	5049.0	17.2	61
bin.214	Contig131129019	5454.0	11.5	62
bin.214	Contig131237704	5214.0	12.8	63
